timeInstance, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
2935274, 0.017578, -0.019287, 0.907227, 2.195122, -1.097561, -0.182927, 33.141762
2936908, 0.021973, -0.016846, 0.910645, 2.195122, -1.280488, -0.060976, 33.094704
2938541, 0.019287, -0.014404, 0.916748, 2.195122, -1.097561, -0.243902, 33.047646
2940174, 0.019287, -0.015381, 0.906982, 2.134146, -1.036585, -0.304878, 33.094704
2941808, 0.017334, -0.020508, 0.915039, 2.256098, -0.914634, -0.243902, 33.094704
2943441, 0.022949, -0.016357, 0.920166, 2.378049, -0.975610, -0.243902, 33.094704
2945075, 0.015137, -0.015869, 0.911133, 2.195122, -0.975610, -0.182927, 33.141762
2946708, 0.024658, -0.019287, 0.910400, 2.134146, -1.036585, -0.060976, 33.188824
2948341, 0.020264, -0.016113, 0.912354, 2.134146, -0.792683, -0.243902, 33.047646
2949975, 0.018066, -0.020020, 0.909180, 2.195122, -0.975610, -0.243902, 33.188824
2951615, 0.014160, -0.016602, 0.911133, 2.073171, -1.036585, -0.121951, 33.141762
2953248, 0.022217, -0.020264, 0.920898, 2.256098, -1.036585, -0.182927, 33.000587
2954882, 0.016113, -0.016846, 0.911133, 2.134146, -1.036585, -0.182927, 33.047646
2956516, 0.020508, -0.016113, 0.917236, 2.134146, -1.158537, -0.182927, 33.094704
2958149, 0.019775, -0.012451, 0.919434, 2.195122, -1.097561, -0.365854, 33.141762
2959782, 0.019531, -0.018555, 0.919189, 2.073171, -1.036585, -0.060976, 33.188824
2961416, 0.025391, -0.020020, 0.918945, 2.012195, -1.097561, -0.182927, 33.188824
2963049, 0.020264, -0.014160, 0.914307, 1.890244, -1.036585, -0.365854, 33.047646
2964683, 0.022705, -0.016113, 0.915771, 2.073171, -1.097561, -0.182927, 33.094704
2966316, 0.014160, -0.016357, 0.905518, 2.256098, -0.975610, -0.060976, 33.141762
2967949, 0.016602, -0.015625, 0.907959, 2.195122, -1.219512, -0.304878, 33.000587
2969583, 0.018555, -0.012451, 0.911865, 2.073171, -1.158537, -0.304878, 33.141762
2971216, 0.019287, -0.013916, 0.918457, 2.317073, -0.853659, -0.304878, 33.094704
2972850, 0.020996, -0.016846, 0.920410, 2.256098, -1.097561, -0.304878, 33.141762
2974483, 0.020508, -0.014648, 0.913818, 2.134146, -1.097561, -0.121951, 33.188824
2976117, 0.019043, -0.011475, 0.910645, 2.012195, -1.280488, -0.060976, 33.141762
2977751, 0.017822, -0.011475, 0.908936, 2.317073, -1.158537, -0.304878, 33.094704
2979384, 0.021729, -0.019775, 0.919678, 2.256098, -0.975610, -0.243902, 33.141762
2981007, 0.018555, -0.015137, 0.914551, 2.134146, -1.158537, -0.121951, 33.094704
2982641, 0.015625, -0.015869, 0.913330, 2.012195, -1.097561, -0.121951, 33.047646
2984274, 0.021240, -0.014648, 0.918701, 2.256098, -0.914634, -0.060976, 33.188824
2985908, 0.018555, -0.016602, 0.921143, 2.439024, -1.097561, -0.365854, 33.047646
2987541, 0.019775, -0.012695, 0.912598, 2.073171, -1.341463, -0.182927, 33.094704
2989174, 0.016602, -0.018799, 0.918945, 2.317073, -1.097561, -0.243902, 33.141762
2990808, 0.019775, -0.016602, 0.904541, 2.134146, -1.036585, -0.121951, 33.188824
2992441, 0.021729, -0.020020, 0.915039, 2.073171, -1.036585, -0.243902, 33.188824
2994075, 0.016846, -0.014160, 0.917480, 2.073171, -1.097561, -0.243902, 33.047646
2995708, 0.021729, -0.013428, 0.913574, 2.012195, -1.158537, -0.243902, 33.188824
2997341, 0.016113, -0.017090, 0.917236, 2.134146, -1.280488, -0.304878, 33.141762
2998975, 0.020264, -0.015137, 0.917969, 2.256098, -0.914634, -0.304878, 33.188824
3000615, 0.018066, -0.011475, 0.914795, 2.012195, -1.036585, -0.365854, 33.047646
3002248, 0.018555, -0.015137, 0.916504, 2.073171, -1.158537, -0.365854, 33.094704
3003882, 0.020996, -0.016602, 0.913574, 2.134146, -0.975610, -0.182927, 33.141762
3005516, 0.020996, -0.014160, 0.910889, 2.195122, -0.853659, -0.121951, 33.094704
3007149, 0.021729, -0.010498, 0.914062, 2.134146, -1.219512, -0.365854, 33.047646
3008782, 0.022217, -0.014648, 0.917725, 2.195122, -1.219512, -0.487805, 33.094704
3010416, 0.020508, -0.019043, 0.916992, 2.256098, -0.975610, -0.182927, 33.235882
3012049, 0.016357, -0.021973, 0.913818, 2.073171, -1.036585, -0.243902, 33.094704
3013683, 0.016602, -0.021729, 0.914062, 2.012195, -1.341463, -0.243902, 33.141762
3015316, 0.012939, -0.013672, 0.917480, 2.134146, -1.219512, -0.182927, 33.188824
3016949, 0.024170, -0.013184, 0.928467, 2.134146, -1.219512, -0.060976, 33.141762
3018583, 0.019775, -0.010254, 0.921631, 2.195122, -1.036585, -0.121951, 33.141762
3020216, 0.016602, -0.014160, 0.916016, 2.134146, -1.219512, -0.121951, 33.094704
3021850, 0.021240, -0.016846, 0.910889, 1.951220, -0.914634, 0.000000, 33.094704
3023483, 0.023438, -0.014648, 0.912354, 2.134146, -0.975610, -0.182927, 33.000587
3025117, 0.020996, -0.004883, 0.917969, 2.134146, -1.097561, -0.365854, 33.141762
3026751, 0.019287, -0.010010, 0.909912, 2.012195, -1.158537, -0.426829, 33.094704
3028384, 0.018311, -0.014893, 0.915039, 2.073171, -1.219512, -0.182927, 33.141762
3030007, 0.023926, -0.018799, 0.914062, 2.317073, -1.097561, -0.182927, 33.094704
3031641, 0.021973, -0.016357, 0.915527, 2.256098, -0.975610, -0.121951, 33.141762
3033274, 0.023682, -0.010742, 0.925293, 2.134146, -1.097561, -0.121951, 33.094704
3034908, 0.014160, -0.014893, 0.918945, 2.134146, -1.219512, -0.121951, 33.141762
3036541, 0.019287, -0.016846, 0.920410, 2.134146, -0.975610, -0.304878, 33.094704
3038174, 0.017822, -0.014404, 0.920898, 2.195122, -0.975610, -0.243902, 33.141762
3039808, 0.019287, -0.015381, 0.915283, 2.256098, -1.097561, -0.121951, 33.094704
3041441, 0.017090, -0.017334, 0.915283, 2.134146, -1.219512, -0.243902, 33.047646
3043075, 0.017578, -0.015869, 0.915039, 2.134146, -1.280488, -0.304878, 33.094704
3044708, 0.018066, -0.014160, 0.912354, 2.256098, -1.036585, -0.304878, 33.141762
3046341, 0.017822, -0.010010, 0.912354, 2.256098, -0.975610, -0.304878, 33.094704
3047975, 0.021729, -0.018555, 0.913330, 2.195122, -1.036585, -0.304878, 33.141762
3049615, 0.020020, -0.012695, 0.915039, 2.378049, -0.975610, 0.000000, 33.141762
3051248, 0.026123, -0.018311, 0.917725, 2.256098, -1.097561, -0.121951, 33.094704
3052882, 0.020508, -0.014404, 0.921143, 2.256098, -1.280488, -0.182927, 33.094704
3054516, 0.022461, -0.013428, 0.909912, 2.012195, -1.036585, -0.243902, 33.094704
3056149, 0.017334, -0.012451, 0.917969, 2.012195, -1.158537, -0.182927, 33.141762
3057782, 0.017090, -0.015869, 0.911133, 2.256098, -0.853659, -0.243902, 33.188824
3059416, 0.016357, -0.018311, 0.915527, 2.195122, -0.731707, -0.365854, 33.047646
3061049, 0.020508, -0.015625, 0.911621, 2.073171, -1.036585, -0.060976, 33.188824
3062683, 0.022949, -0.013428, 0.907227, 2.195122, -1.097561, -0.060976, 33.141762
3064316, 0.018311, -0.016846, 0.912598, 2.195122, -1.158537, -0.365854, 33.188824
3065949, 0.021729, -0.015381, 0.916748, 2.256098, -1.097561, -0.182927, 33.141762
3067583, 0.018799, -0.010986, 0.917480, 1.951220, -1.036585, -0.182927, 33.000587
3069216, 0.014648, -0.019287, 0.914307, 2.256098, -1.158537, -0.426829, 33.047646
3070850, 0.021729, -0.018311, 0.912109, 2.195122, -1.158537, 0.000000, 33.094704
3072483, 0.023438, -0.017822, 0.919678, 2.012195, -1.158537, -0.182927, 33.141762
3074117, 0.020996, -0.015137, 0.915771, 2.134146, -1.036585, -0.182927, 33.188824
3075751, 0.019775, -0.012695, 0.917236, 2.195122, -0.975610, -0.304878, 33.141762
3077384, 0.015869, -0.017090, 0.909668, 2.195122, -0.975610, -0.182927, 33.047646
3079007, 0.021973, -0.009521, 0.913330, 2.134146, -1.219512, -0.121951, 33.000587
3080641, 0.016113, -0.016357, 0.921143, 2.195122, -0.975610, -0.182927, 33.141762
3082274, 0.015869, -0.018799, 0.918945, 2.073171, -0.792683, -0.243902, 33.188824
3083908, 0.014893, -0.017090, 0.926514, 2.073171, -0.792683, -0.182927, 33.094704
3085541, 0.022949, -0.017090, 0.915039, 2.378049, -1.158537, -0.182927, 33.094704
3087174, 0.022461, -0.021729, 0.926025, 2.134146, -1.097561, -0.365854, 33.047646
3088808, 0.019043, -0.014893, 0.922363, 2.073171, -0.914634, -0.121951, 33.188824
3090441, 0.017822, -0.015381, 0.905762, 2.256098, -0.853659, 0.000000, 33.047646
3092075, 0.023438, -0.015137, 0.914795, 2.134146, -1.036585, -0.182927, 33.188824
3093708, 0.021729, -0.010498, 0.911865, 2.012195, -0.853659, -0.121951, 33.141762
3095341, 0.015137, -0.015381, 0.916016, 2.195122, -0.914634, -0.365854, 33.282940
3096975, 0.023438, -0.016357, 0.919434, 2.195122, -1.097561, -0.121951, 33.047646
3098615, 0.020752, -0.017578, 0.910645, 2.134146, -1.280488, -0.121951, 33.094704
3100248, 0.021484, -0.017334, 0.912109, 2.195122, -1.219512, -0.243902, 33.141762
3101882, 0.019775, -0.017090, 0.916016, 2.378049, -1.158537, -0.365854, 33.188824
3103516, 0.016846, -0.013672, 0.921143, 2.256098, -1.036585, -0.121951, 33.141762
3105149, 0.018066, -0.010498, 0.921875, 2.256098, -1.097561, -0.304878, 33.188824
3106782, 0.018311, -0.010986, 0.916504, 2.073171, -1.036585, -0.365854, 33.000587
3108416, 0.018555, -0.020508, 0.919434, 2.195122, -0.975610, -0.243902, 33.141762
3110049, 0.020264, -0.017822, 0.914307, 2.317073, -1.036585, -0.121951, 33.094704
3111683, 0.020508, -0.020020, 0.916260, 2.256098, -1.158537, -0.182927, 33.047646
3113316, 0.022949, -0.023193, 0.920898, 2.195122, -1.097561, -0.060976, 33.000587
3114949, 0.018555, -0.019775, 0.913574, 2.073171, -1.158537, -0.243902, 33.188824
3116583, 0.019775, -0.017578, 0.913818, 2.073171, -0.853659, -0.243902, 33.188824
3118216, 0.026367, -0.017822, 0.908936, 2.195122, -1.036585, -0.060976, 33.141762
3119850, 0.023438, -0.013672, 0.912354, 2.256098, -1.158537, -0.182927, 33.094704
3121483, 0.018311, -0.015137, 0.920166, 2.317073, -1.097561, -0.060976, 33.141762
3123117, 0.019287, -0.016846, 0.914551, 2.012195, -0.914634, -0.121951, 33.094704
3124751, 0.024414, -0.015381, 0.909424, 1.951220, -1.036585, -0.060976, 33.141762
3126384, 0.020508, -0.015381, 0.919434, 2.073171, -1.219512, -0.243902, 33.094704
3128007, 0.018066, -0.020020, 0.908447, 2.134146, -1.219512, -0.304878, 33.141762
3129641, 0.022705, -0.018555, 0.911133, 2.134146, -1.158537, -0.060976, 33.094704
3131274, 0.018555, -0.013428, 0.913086, 2.073171, -1.097561, -0.182927, 33.047646
3132908, 0.018066, -0.013916, 0.910645, 2.256098, -1.097561, -0.121951, 33.188824
3134541, 0.020996, -0.019287, 0.907715, 2.317073, -1.280488, 0.000000, 33.047646
3136174, 0.020996, -0.019043, 0.913818, 2.073171, -1.158537, -0.121951, 33.094704
3137808, 0.020508, -0.017090, 0.913086, 2.073171, -0.975610, -0.060976, 33.141762
3139441, 0.017578, -0.017578, 0.921875, 2.195122, -0.975610, -0.304878, 33.047646
3141075, 0.022949, -0.019287, 0.916748, 2.195122, -1.036585, -0.121951, 33.094704
3142708, 0.025879, -0.013428, 0.916016, 2.195122, -1.097561, -0.182927, 33.141762
3144341, 0.018799, -0.017578, 0.916504, 2.134146, -0.975610, -0.304878, 33.094704
3145975, 0.018066, -0.017334, 0.910645, 2.134146, -1.097561, -0.304878, 33.094704
3147615, 0.026611, -0.018555, 0.914062, 2.195122, -1.036585, -0.243902, 33.188824
3149248, 0.018555, -0.014893, 0.914795, 2.134146, -1.097561, -0.182927, 33.141762
3150882, 0.022949, -0.013916, 0.910889, 2.195122, -1.036585, -0.304878, 33.188824
3152516, 0.023926, -0.015869, 0.921631, 2.256098, -1.036585, -0.182927, 33.141762
3154149, 0.024658, -0.015869, 0.913818, 2.195122, -1.036585, -0.243902, 33.094704
3155782, 0.025146, -0.014648, 0.912354, 2.134146, -1.219512, -0.243902, 33.141762
3157416, 0.020508, -0.021240, 0.916504, 2.134146, -0.975610, -0.243902, 33.188824
3159049, 0.017578, -0.018066, 0.913330, 2.195122, -1.158537, -0.121951, 33.141762
3160683, 0.024414, -0.017334, 0.906738, 2.073171, -1.036585, -0.121951, 33.188824
3162316, 0.020264, -0.017822, 0.911865, 2.195122, -0.914634, -0.182927, 33.141762
3163949, 0.021973, -0.016113, 0.916016, 2.195122, -1.036585, -0.243902, 33.188824
3165583, 0.023682, -0.012695, 0.918701, 2.134146, -1.158537, -0.243902, 33.094704
3167216, 0.017578, -0.020264, 0.915527, 2.317073, -1.036585, -0.121951, 33.141762
3168850, 0.019531, -0.021240, 0.916748, 2.012195, -1.036585, -0.121951, 33.094704
3170483, 0.021729, -0.017090, 0.918945, 1.951220, -1.036585, -0.060976, 33.235882
3172117, 0.018555, -0.014893, 0.905273, 2.195122, -1.097561, -0.060976, 33.094704
3173751, 0.021484, -0.011719, 0.913818, 2.073171, -1.158537, -0.304878, 33.141762
3175384, 0.023682, -0.012695, 0.914062, 2.012195, -1.097561, -0.182927, 33.188824
3177007, 0.022217, -0.015869, 0.920898, 2.195122, -0.975610, -0.365854, 33.141762
3178641, 0.017090, -0.014160, 0.913818, 2.012195, -1.036585, -0.365854, 33.094704
3180274, 0.015869, -0.013184, 0.916748, 2.073171, -1.158537, -0.426829, 33.141762
3181908, 0.018311, -0.014893, 0.917480, 2.134146, -1.158537, -0.060976, 33.094704
3183541, 0.022461, -0.019043, 0.910400, 2.195122, -1.097561, -0.182927, 33.141762
3185174, 0.017334, -0.016357, 0.918701, 2.134146, -1.158537, -0.182927, 33.094704
3186808, 0.022217, -0.021484, 0.910400, 2.073171, -1.097561, -0.304878, 33.047646
3188441, 0.020996, -0.012939, 0.911133, 2.012195, -1.158537, -0.243902, 33.094704
3190075, 0.017822, -0.016846, 0.909180, 2.073171, -0.975610, -0.182927, 33.047646
3191708, 0.015137, -0.013672, 0.914307, 2.073171, -1.036585, -0.182927, 33.094704
3193341, 0.016357, -0.012207, 0.915527, 2.195122, -1.158537, -0.243902, 33.141762
3194975, 0.017090, -0.013672, 0.914307, 2.195122, -1.219512, -0.121951, 33.094704
3196615, 0.021484, -0.012695, 0.917236, 1.951220, -1.097561, -0.182927, 33.094704
3198248, 0.023682, -0.016846, 0.916260, 2.195122, -1.219512, -0.182927, 33.141762
3199882, 0.023438, -0.012939, 0.921387, 2.256098, -1.036585, -0.121951, 33.094704
3201516, 0.015381, -0.021729, 0.907471, 1.951220, -0.975610, -0.121951, 33.141762
3203149, 0.025391, -0.012451, 0.908936, 2.073171, -1.158537, -0.182927, 33.188824
3204782, 0.022461, -0.015625, 0.911621, 2.317073, -0.975610, -0.060976, 33.047646
3206416, 0.017822, -0.021240, 0.916504, 2.195122, -1.036585, -0.243902, 33.094704
3208049, 0.016113, -0.019287, 0.911621, 2.195122, -0.914634, -0.426829, 33.047646
3209683, 0.019043, -0.016113, 0.917480, 2.317073, -1.158537, -0.243902, 33.094704
3211316, 0.020020, -0.015381, 0.915283, 2.073171, -1.097561, -0.365854, 33.141762
3212949, 0.017090, -0.013184, 0.914795, 2.012195, -1.158537, -0.182927, 33.188824
3214583, 0.022705, -0.014160, 0.909912, 2.195122, -1.219512, -0.426829, 33.047646
3216216, 0.022217, -0.016113, 0.913574, 2.073171, -1.097561, -0.365854, 33.094704
3217850, 0.024170, -0.017578, 0.913086, 2.195122, -1.036585, -0.182927, 33.141762
3219483, 0.016602, -0.018066, 0.920410, 2.256098, -1.036585, -0.121951, 33.094704
3221117, 0.020752, -0.012939, 0.921631, 2.073171, -1.158537, -0.243902, 33.141762
3222751, 0.020996, -0.015381, 0.916504, 2.073171, -1.097561, -0.426829, 33.094704
3224384, 0.017578, -0.018066, 0.908203, 2.195122, -0.914634, -0.304878, 33.094704
3226007, 0.026367, -0.015869, 0.916992, 2.195122, -1.219512, 0.000000, 33.000587
3227641, 0.019775, -0.017334, 0.913330, 2.012195, -1.280488, -0.182927, 33.094704
3229274, 0.017334, -0.016846, 0.922363, 2.195122, -1.097561, -0.060976, 33.141762
3230908, 0.017822, -0.017090, 0.922363, 2.134146, -1.036585, -0.243902, 33.094704
3232541, 0.018799, -0.015381, 0.916260, 2.195122, -1.036585, -0.243902, 33.141762
3234174, 0.018311, -0.013916, 0.908691, 2.134146, -1.158537, -0.121951, 33.094704
3235808, 0.018311, -0.016113, 0.915039, 2.256098, -1.097561, -0.182927, 33.141762
3237441, 0.016602, -0.017822, 0.911377, 2.256098, -1.158537, -0.243902, 33.188824
3239075, 0.019043, -0.023438, 0.913574, 2.134146, -1.036585, 0.000000, 33.235882
3240708, 0.022705, -0.019287, 0.912842, 2.317073, -0.975610, -0.121951, 33.188824
3242341, 0.018311, -0.009521, 0.917725, 2.195122, -1.158537, -0.121951, 33.141762
3243975, 0.017090, -0.011719, 0.922852, 2.195122, -0.914634, -0.121951, 33.188824
3245615, 0.016846, -0.018555, 0.908936, 2.256098, -1.097561, -0.182927, 33.141762
3247248, 0.022461, -0.015869, 0.915771, 2.073171, -1.158537, -0.121951, 33.188824
3248882, 0.019287, -0.015137, 0.913574, 1.951220, -1.097561, -0.243902, 33.047646
3250516, 0.019775, -0.017334, 0.918213, 2.195122, -0.914634, -0.243902, 33.188824
3252149, 0.017334, -0.008057, 0.913330, 2.195122, -1.097561, -0.304878, 33.141762
3253782, 0.020264, -0.010498, 0.922852, 2.195122, -1.036585, -0.182927, 33.141762
3255416, 0.016602, -0.016113, 0.917236, 2.256098, -0.975610, -0.060976, 33.094704
3257049, 0.015869, -0.018799, 0.909424, 2.256098, -0.975610, -0.426829, 33.094704
3258683, 0.015869, -0.009277, 0.926270, 2.134146, -0.914634, -0.182927, 33.188824
3260316, 0.012695, -0.016357, 0.915771, 2.256098, -1.158537, -0.182927, 33.141762
3261949, 0.019287, -0.010742, 0.911133, 2.195122, -1.036585, -0.060976, 33.188824
3263583, 0.020752, -0.014404, 0.911133, 2.012195, -1.097561, -0.060976, 33.141762
3265216, 0.017578, -0.015869, 0.912842, 2.195122, -1.158537, -0.121951, 33.094704
3266850, 0.018555, -0.015381, 0.921387, 2.073171, -1.097561, -0.121951, 33.141762
3268483, 0.020020, -0.018066, 0.921631, 1.951220, -1.158537, -0.060976, 33.094704
3270117, 0.014893, -0.019775, 0.909668, 2.256098, -1.158537, -0.121951, 33.047646
3271751, 0.018066, -0.016113, 0.915283, 2.195122, -1.036585, -0.121951, 33.094704
3273384, 0.025391, -0.015625, 0.907715, 2.134146, -1.097561, -0.243902, 33.141762
3275007, 0.023193, -0.014404, 0.917725, 2.073171, -1.158537, -0.182927, 33.094704
3276641, 0.025879, -0.018799, 0.913086, 2.012195, -1.219512, -0.121951, 33.047646
3278274, 0.022705, -0.020752, 0.914062, 2.073171, -0.975610, -0.060976, 33.000587
3279908, 0.023682, -0.021484, 0.910645, 2.195122, -1.097561, -0.243902, 33.141762
3281541, 0.022217, -0.017090, 0.909424, 2.134146, -0.914634, -0.243902, 33.188824
3283174, 0.017822, -0.019043, 0.911133, 2.195122, -1.158537, -0.243902, 33.235882
3284808, 0.019287, -0.014648, 0.912842, 2.195122, -1.097561, -0.304878, 33.141762
3286441, 0.020020, -0.013916, 0.916992, 2.134146, -1.036585, -0.365854, 33.094704
3288075, 0.019287, -0.014893, 0.913818, 2.134146, -1.036585, -0.121951, 33.094704
3289708, 0.027100, -0.007812, 0.908936, 2.195122, -1.219512, -0.304878, 33.094704
3291341, 0.022217, -0.014648, 0.914062, 2.256098, -1.158537, -0.365854, 33.141762
3292975, 0.021484, -0.012695, 0.912842, 2.073171, -1.097561, -0.182927, 33.094704
3294615, 0.022461, -0.018066, 0.913086, 2.195122, -0.914634, -0.182927, 33.141762
3296248, 0.019043, -0.015381, 0.917480, 2.134146, -1.097561, -0.304878, 33.094704
3297882, 0.021240, -0.018555, 0.918457, 2.256098, -1.280488, -0.182927, 33.141762
3299516, 0.022217, -0.017334, 0.912842, 2.012195, -1.097561, 0.000000, 33.094704
3301149, 0.024902, -0.016357, 0.912598, 2.012195, -1.097561, -0.060976, 33.141762
3302782, 0.015625, -0.016113, 0.924805, 2.073171, -0.975610, -0.243902, 33.094704
3304416, 0.020996, -0.015137, 0.921143, 2.134146, -1.097561, -0.182927, 33.047646
3306049, 0.016357, -0.020020, 0.920898, 2.256098, -1.280488, -0.182927, 33.000587
3307683, 0.017334, -0.014893, 0.909912, 2.195122, -1.158537, -0.182927, 33.047646
3309316, 0.014648, -0.013428, 0.910156, 2.256098, -1.036585, -0.182927, 33.094704
3310949, 0.014160, -0.020752, 0.909180, 2.073171, -1.097561, -0.182927, 33.141762
3312583, 0.015869, -0.014404, 0.915283, 2.012195, -1.097561, -0.304878, 33.141762
3314216, 0.019287, -0.015625, 0.914062, 2.134146, -0.975610, -0.182927, 33.094704
3315850, 0.021973, -0.016357, 0.905518, 2.378049, -0.853659, -0.182927, 33.141762
3317483, 0.023438, -0.015625, 0.913818, 2.195122, -1.036585, -0.426829, 33.094704
3319117, 0.020996, -0.024658, 0.905518, 2.256098, -1.097561, -0.304878, 33.094704
3320751, 0.019043, -0.014648, 0.910400, 2.317073, -1.097561, -0.304878, 33.188824
3322384, 0.018311, -0.016602, 0.917480, 2.134146, -0.914634, -0.365854, 33.047646
3324007, 0.019287, -0.017334, 0.916016, 2.195122, -1.097561, -0.243902, 33.188824
3325641, 0.017578, -0.016357, 0.908691, 2.195122, -0.853659, -0.243902, 33.141762
3327274, 0.009521, -0.017090, 0.916504, 2.012195, -1.036585, -0.243902, 33.094704
3328908, 0.020752, -0.014160, 0.915771, 2.317073, -1.097561, -0.243902, 33.141762
3330541, 0.015869, -0.016602, 0.913086, 2.317073, -1.036585, -0.243902, 33.094704
3332174, 0.027588, -0.014648, 0.913330, 2.195122, -1.097561, -0.304878, 33.141762
3333808, 0.018555, -0.019531, 0.919678, 2.073171, -1.219512, -0.182927, 33.094704
3335441, 0.013184, -0.019531, 0.915039, 2.073171, -0.975610, -0.243902, 33.141762
3337075, 0.012695, -0.018311, 0.914795, 2.317073, -1.097561, -0.182927, 33.094704
3338708, 0.018066, -0.013428, 0.915527, 2.195122, -1.219512, -0.121951, 33.141762
