=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.06.19 19:11:05 =~=~=~=~=~=~=~=~=~=~=~=
timeInstance,gyroX,gyroY,gyroZ,accX,accY,accZ,temp
86044015,-5.000000,0.914634,-0.975610,0.034180,-0.005371,0.512939,31.588821
86045043,-4.939024,0.792683,-1.036585,0.032715,-0.007324,0.515869,31.682940
86046077,-5.000000,0.548781,-1.219512,0.032471,-0.003906,0.512939,31.494705
86047117,-5.000000,0.609756,-1.097561,0.038330,0.000732,0.517090,31.682940
86048143,-4.817073,0.853659,-1.036585,0.032715,0.004150,0.519775,31.635881
86049179,-4.756098,0.792683,-1.036585,0.037598,0.005615,0.518799,31.635881
86050204,-4.756098,0.670732,-0.914634,0.038818,-0.000244,0.505859,31.635881
86051243,-5.000000,0.792683,-0.792683,0.037109,-0.003418,0.508545,31.682940
86052262,-5.060976,0.853659,-0.914634,0.036133,-0.001465,0.514404,31.682940
86053298,-5.000000,0.731707,-1.097561,0.034424,-0.003174,0.510254,31.682940
86054317,-4.939024,0.609756,-1.036585,0.034180,-0.001221,0.508789,31.588821
86055359,-5.060976,0.548781,-1.036585,0.039795,-0.005859,0.516602,31.588821
86056390,-5.000000,0.731707,-1.097561,0.038574,-0.003662,0.513916,31.635881
86057433,-4.878049,0.914634,-1.036585,0.034180,-0.006104,0.510742,31.635881
86058475,-5.000000,0.914634,-1.036585,0.031738,-0.001465,0.506592,31.541763
86059516,-4.939024,0.670732,-0.975610,0.036621,-0.005615,0.513184,31.682940
86060551,-4.939024,0.487805,-1.097561,0.034180,-0.006348,0.512207,31.588821
86061597,-4.878049,0.792683,-1.036585,0.031738,-0.002686,0.510254,31.682940
86062629,-4.939024,0.914634,-0.975610,0.036377,-0.003418,0.515625,31.541763
86063674,-4.878049,0.914634,-1.036585,0.031494,-0.003906,0.513672,31.635881
86064707,-4.878049,0.853659,-1.036585,0.036377,0.002197,0.508301,31.635881
86065738,-4.939024,0.609756,-1.097561,0.035645,0.001221,0.515137,31.588821
86066768,-4.817073,0.548781,-1.158537,0.034668,-0.004395,0.512695,31.682940
86067800,-4.817073,0.609756,-1.036585,0.035889,-0.007080,0.512207,31.588821
86068838,-4.878049,0.731707,-0.975610,0.038330,-0.004395,0.503174,31.682940
86069869,-4.817073,0.487805,-0.975610,0.035645,-0.002441,0.503418,31.588821
86070900,-4.817073,0.609756,-1.036585,0.038818,-0.000488,0.511719,31.682940
86071932,-4.878049,0.731707,-1.097561,0.040527,-0.002930,0.514648,31.635881
86072985,-4.878049,0.731707,-1.036585,0.031982,-0.003418,0.518311,31.588821
86074021,-4.817073,0.731707,-1.036585,0.032471,-0.001953,0.512451,31.588821
86075059,-4.756098,0.792683,-1.158537,0.030273,-0.001709,0.511230,31.588821
86076111,-4.939024,0.731707,-1.158537,0.037842,0.001221,0.510986,31.635881
86077148,-5.000000,0.853659,-1.097561,0.042480,0.002686,0.504395,31.541763
86078178,-5.000000,0.914634,-0.914634,0.039795,0.001709,0.507812,31.635881
86079259,-4.939024,0.670732,-0.914634,0.035400,0.001465,0.511719,31.588821
86080336,-4.939024,0.670732,-0.975610,0.035889,0.002197,0.513672,31.682940
86081390,-4.878049,0.853659,-0.975610,0.034180,-0.005371,0.507324,31.730000
86082454,-4.878049,0.853659,-1.097561,0.032715,-0.001953,0.515625,31.635881
86083502,-4.756098,0.670732,-0.975610,0.033936,0.003174,0.511719,31.588821
86084550,-4.756098,0.853659,-1.036585,0.039551,0.000488,0.506592,31.682940
86085610,-5.000000,0.853659,-1.158537,0.043213,-0.003418,0.506592,31.635881
86086651,-4.939024,0.731707,-1.036585,0.042236,0.000977,0.508545,31.541763
86087687,-4.878049,0.670732,-0.914634,0.039062,0.002197,0.507324,31.635881
86088768,-4.939024,0.853659,-0.975610,0.037598,-0.007812,0.503662,31.682940
86089849,-4.878049,0.792683,-0.914634,0.033447,-0.002441,0.511475,31.682940
86090898,-4.878049,0.792683,-0.914634,0.032715,-0.001465,0.514404,31.682940
86091930,-4.817073,0.731707,-1.097561,0.038818,-0.003906,0.510742,31.635881
86092982,-5.000000,0.731707,-1.097561,0.033447,-0.000488,0.506592,31.588821
86094012,-4.695122,0.792683,-1.219512,0.034912,0.001465,0.507568,31.588821
86095047,-4.756098,0.731707,-1.097561,0.037354,0.003174,0.515625,31.588821
86096076,-5.000000,0.670732,-1.097561,0.036133,-0.002686,0.517334,31.588821
86097120,-5.000000,0.548781,-1.097561,0.030762,-0.002197,0.512451,31.635881
86098145,-4.817073,0.731707,-0.975610,0.033203,0.000488,0.512451,31.635881
86099179,-4.756098,0.670732,-0.914634,0.033203,0.000977,0.515381,31.635881
86100202,-4.878049,0.731707,-0.914634,0.035400,-0.000977,0.506348,31.730000
86101249,-5.121951,0.731707,-1.036585,0.034424,0.002441,0.512695,31.588821
86102276,-5.000000,0.914634,-0.792683,0.035645,-0.001465,0.509033,31.682940
86103300,-4.878049,0.914634,-0.914634,0.038818,-0.002930,0.508789,31.588821
86104326,-4.878049,0.792683,-1.158537,0.035400,-0.002441,0.516113,31.682940
86105379,-4.756098,0.731707,-1.036585,0.032471,-0.003906,0.512451,31.541763
86106413,-4.939024,0.609756,-0.914634,0.034180,-0.003174,0.505615,31.635881
86107453,-5.060976,0.609756,-0.914634,0.036377,-0.001953,0.517090,31.730000
86108487,-4.878049,0.792683,-1.097561,0.038086,-0.002441,0.507812,31.682940
86109571,-4.939024,0.792683,-1.280488,0.035645,-0.002930,0.512451,31.588821
86110639,-5.000000,0.609756,-1.280488,0.040039,-0.000488,0.510254,31.635881
86111695,-4.939024,0.548781,-1.280488,0.041748,-0.004639,0.505371,31.635881
86112733,-4.878049,0.792683,-1.097561,0.035645,-0.000244,0.507324,31.588821
86113760,-4.939024,0.792683,-1.036585,0.037109,0.000732,0.500732,31.682940
86114793,-4.878049,0.609756,-1.036585,0.039307,-0.004639,0.515137,31.588821
86115821,-4.878049,0.609756,-1.097561,0.037354,-0.006836,0.510986,31.682940
86116857,-4.756098,0.487805,-1.036585,0.032715,-0.002930,0.515625,31.682940
86117883,-4.756098,0.487805,-1.036585,0.032715,-0.002930,0.512451,31.588821
86118918,-4.939024,0.548781,-1.036585,0.040039,-0.001953,0.510742,31.730000
86119949,-4.939024,0.792683,-0.914634,0.036621,-0.002441,0.510742,31.730000
86120989,-5.000000,0.914634,-0.975610,0.036621,0.000244,0.511475,31.682940
86122029,-4.939024,0.975610,-1.036585,0.037842,-0.001465,0.507568,31.588821
86123064,-4.878049,0.670732,-1.158537,0.037354,0.001465,0.511475,31.588821
86124106,-4.878049,0.487805,-1.219512,0.032959,0.004883,0.508789,31.541763
86125142,-4.939024,0.548781,-1.158537,0.033203,-0.003662,0.513428,31.635881
86126174,-5.000000,0.670732,-1.158537,0.039307,0.000488,0.510254,31.541763
86127221,-4.756098,1.036585,-1.097561,0.037109,-0.002197,0.506104,31.588821
86128257,-4.695122,0.975610,-1.036585,0.036377,-0.004883,0.508301,31.682940
86129293,-4.756098,0.853659,-1.036585,0.027832,-0.001953,0.507324,31.588821
86130328,-5.000000,0.792683,-1.158537,0.032471,-0.004150,0.515625,31.588821
86131361,-5.060976,0.731707,-1.280488,0.034180,-0.000732,0.520020,31.635881
86132400,-5.000000,0.609756,-1.158537,0.036377,-0.001953,0.514160,31.635881
86133442,-4.878049,0.487805,-0.975610,0.034912,0.000244,0.512695,31.635881
86134482,-4.878049,0.670732,-1.036585,0.036621,0.002686,0.510498,31.588821
86135526,-4.939024,0.670732,-1.036585,0.033203,-0.004639,0.514160,31.682940
86136585,-5.060976,0.548781,-0.914634,0.034912,-0.006348,0.514893,31.682940
86137630,-4.939024,0.731707,-1.036585,0.038330,-0.005615,0.511719,31.541763
86138674,-4.878049,0.792683,-1.158537,0.031006,-0.008301,0.514893,31.635881
86139710,-4.817073,0.914634,-1.219512,0.030273,-0.007324,0.509766,31.541763
86140740,-4.939024,0.914634,-1.158537,0.030762,-0.002930,0.514893,31.588821
86141775,-4.878049,0.731707,-1.036585,0.037842,-0.001221,0.518311,31.588821
86142804,-4.817073,0.731707,-0.975610,0.040527,-0.003418,0.517090,31.494705
86143850,-4.817073,0.731707,-1.097561,0.033203,-0.002197,0.519043,31.588821
86144881,-4.817073,0.792683,-1.097561,0.034424,-0.000488,0.510742,31.588821
86145917,-4.817073,0.609756,-1.280488,0.036133,0.001465,0.512695,31.635881
86146946,-4.878049,0.670732,-1.219512,0.033447,-0.000977,0.512695,31.635881
86147983,-4.756098,0.975610,-0.975610,0.034912,0.001709,0.514160,31.588821
86149026,-4.756098,0.853659,-0.975610,0.032227,-0.003906,0.513184,31.494705
86150061,-4.817073,0.670732,-1.036585,0.037354,-0.004395,0.508057,31.588821
86151092,-4.939024,0.792683,-1.097561,0.033936,0.002441,0.507324,31.635881
86152146,-4.878049,0.792683,-1.158537,0.034424,0.000244,0.513428,31.635881
86153177,-4.939024,0.487805,-1.036585,0.033691,0.001953,0.511963,31.635881
86154217,-4.939024,0.548781,-1.036585,0.033447,-0.000732,0.509766,31.682940
86155249,-4.939024,0.792683,-1.036585,0.034668,-0.002197,0.514160,31.682940
86156287,-4.939024,0.975610,-1.158537,0.034912,-0.005859,0.514648,31.588821
86157322,-4.878049,1.036585,-1.097561,0.029785,-0.005615,0.506592,31.588821
86158361,-4.817073,0.548781,-1.036585,0.032227,-0.002197,0.507812,31.635881
86159463,-5.121951,0.304878,-1.097561,0.033936,-0.001953,0.520020,31.588821
-0.004883,0.518799,31.682940
88767318,-4.817073,0.548781,-1.036585,0.035645,-0.005615,0.504150,31.635881
88769384,-5.060976,0.609756,-1.036585,0.033447,-0.003662,0.508545,31.635881
88770426,-5.000000,0.731707,-0.975610,0.033691,0.000000,0.515869,31.682940
88771445,-4.939024,0.609756,-1.280488,0.037842,0.001465,0.516357,31.682940
88772508,-4.878049,0.609756,-1.036585,0.040283,0.001953,0.514404,31.682940
88773559,-4.817073,0.609756,-0.975610,0.037842,-0.004883,0.504150,31.635881
88774596,-4.939024,0.548781,-0.975610,0.038574,-0.005859,0.505615,31.635881
88775640,-5.121951,0.426829,-1.219512,0.032715,-0.003418,0.507324,31.635881
88776687,-5.000000,0.609756,-1.219512,0.037842,-0.003906,0.513916,31.588821
88777721,-4.817073,0.731707,-1.219512,0.037109,-0.000732,0.516357,31.588821
88778756,-4.878049,0.670732,-1.036585,0.033936,-0.000244,0.515137,31.682940
88779789,-4.939024,0.609756,-0.914634,0.034424,0.001221,0.508301,31.730000
88780818,-4.878049,0.487805,-0.914634,0.032471,-0.001465,0.515137,31.730000
88781850,-4.878049,0.609756,-0.975610,0.036377,0.001465,0.511719,31.635881
88782887,-4.878049,0.731707,-0.853659,0.036133,-0.001953,0.513428,31.541763
88783925,-4.878049,0.853659,-0.792683,0.033691,-0.003662,0.514160,31.682940
88784956,-4.939024,0.914634,-0.914634,0.034668,-0.007812,0.519775,31.682940
88786036,-4.878049,0.792683,-0.975610,0.038574,-0.004395,0.518311,31.682940
88787095,-4.878049,0.853659,-0.792683,0.034180,0.000000,0.517822,31.635881
88788132,-5.000000,0.792683,-0.914634,0.035645,0.000244,0.515381,31.635881
88789161,-5.060976,0.670732,-1.158537,0.037354,-0.001709,0.512451,31.682940
88790189,-5.121951,0.731707,-1.036585,0.037354,-0.000977,0.520508,31.588821
88791218,-5.060976,0.731707,-1.097561,0.034912,-0.004150,0.518066,31.682940
88792244,-4.878049,0.548781,-1.097561,0.034180,-0.004883,0.515869,31.588821
88793270,-4.756098,0.426829,-1.219512,0.035889,0.000732,0.511475,31.682940
88794296,-4.634146,0.609756,-1.158537,0.037354,0.001953,0.516846,31.635881
88795322,-4.756098,0.548781,-1.097561,0.035156,-0.001221,0.510742,31.541763
88796350,-4.817073,0.609756,-0.975610,0.036133,-0.004883,0.518311,31.635881
88797386,-4.939024,0.670732,-0.914634,0.031738,-0.004883,0.515137,31.730000
88798419,-5.000000,0.914634,-1.219512,0.035889,-0.005615,0.506592,31.588821
88799448,-5.000000,0.853659,-1.097561,0.036133,-0.006836,0.511230,31.682940
88800481,-4.939024,0.548781,-1.036585,0.036865,0.002686,0.514404,31.588821
88801512,-5.000000,0.548781,-0.792683,0.032959,0.000732,0.508545,31.588821
88802536,-4.939024,0.792683,-0.670732,0.036133,-0.004883,0.500732,31.541763
88803573,-4.939024,0.975610,-1.036585,0.038086,-0.004395,0.509766,31.635881
88804605,-4.939024,0.914634,-1.097561,0.036377,-0.003906,0.510742,31.635881
88805642,-4.939024,0.792683,-1.097561,0.030518,-0.006104,0.507568,31.635881
88806684,-4.939024,0.548781,-1.097561,0.032715,-0.004883,0.509521,31.588821
88807710,-5.000000,0.609756,-1.219512,0.032959,0.000244,0.511963,31.588821
88808733,-4.817073,0.914634,-1.158537,0.034180,-0.000732,0.515381,31.682940
88809774,-4.573171,0.975610,-1.036585,0.033936,-0.001465,0.510254,31.682940
88810799,-4.512195,0.792683,-0.792683,0.035156,-0.000488,0.511719,31.635881
88811826,-4.695122,0.670732,-0.975610,0.035156,-0.003418,0.511230,31.635881
88812856,-5.060976,0.792683,-1.036585,0.033447,-0.000244,0.510010,31.635881
88813902,-5.182927,0.914634,-0.914634,0.036377,0.000244,0.508301,31.682940
88814935,-4.939024,0.670732,-0.975610,0.034424,-0.004883,0.504395,31.588821
88815964,-4.878049,0.487805,-1.097561,0.030762,-0.006348,0.513672,31.588821
88816999,-4.817073,0.670732,-1.219512,0.030762,-0.006836,0.513916,31.682940
88818052,-4.878049,0.853659,-1.097561,0.036133,-0.004883,0.521484,31.682940
88819113,-4.939024,0.609756,-0.914634,0.033203,-0.000977,0.510254,31.635881
88820144,-4.817073,0.731707,-1.036585,0.037354,-0.000977,0.512695,31.541763
88821179,-4.695122,0.792683,-1.036585,0.037354,-0.001953,0.513184,31.588821
88822204,-4.817073,0.731707,-0.914634,0.037109,-0.003906,0.505127,31.588821
88823230,-5.000000,0.792683,-0.975610,0.034668,-0.002686,0.511963,31.682940
88824256,-4.939024,0.731707,-1.097561,0.032471,-0.000732,0.512207,31.588821
88825278,-4.878049,0.731707,-1.219512,0.034180,-0.000977,0.515869,31.635881
88826305,-4.817073,0.792683,-1.219512,0.037842,-0.003662,0.521240,31.635881
88827355,-4.939024,0.853659,-1.036585,0.036621,-0.001709,0.517090,31.730000
88828388,-5.060976,0.731707,-1.158537,0.039551,-0.003662,0.515137,31.635881
88829422,-4.939024,0.731707,-1.219512,0.036377,-0.003906,0.508057,31.588821
88830459,-4.878049,0.792683,-1.158537,0.036133,-0.005371,0.511963,31.588821
88831489,-5.000000,0.792683,-1.036585,0.039307,-0.003906,0.513428,31.682940
88832516,-5.060976,0.487805,-1.036585,0.041748,-0.003906,0.506592,31.588821
88833553,-4.878049,0.426829,-1.036585,0.039795,-0.002686,0.508789,31.730000
88834586,-5.000000,0.731707,-0.914634,0.037109,0.001953,0.514648,31.635881
88835617,-4.878049,0.792683,-0.975610,0.033936,-0.001953,0.508545,31.635881
88836651,-4.939024,0.853659,-1.158537,0.029053,-0.001953,0.505615,31.588821
88837689,-4.817073,0.731707,-1.097561,0.027588,-0.003174,0.506348,31.588821
88838716,-4.756098,0.853659,-0.975610,0.038086,-0.001465,0.507080,31.682940
88839755,-4.817073,0.731707,-0.853659,0.036865,-0.001465,0.515869,31.588821
88840783,-4.878049,0.670732,-0.914634,0.036377,-0.003418,0.515381,31.635881
88841810,-5.000000,0.609756,-1.097561,0.036377,-0.004395,0.514160,31.730000
88842836,-4.939024,0.670732,-1.158537,0.035645,-0.003662,0.513184,31.635881
88843876,-4.756098,0.731707,-1.097561,0.033936,-0.001465,0.510498,31.635881
88844927,-4.756098,0.914634,-1.158537,0.039551,-0.001709,0.511230,31.588821
88845958,-4.939024,0.914634,-1.097561,0.035400,-0.001953,0.509277,31.588821
88846995,-5.000000,0.731707,-1.036585,0.038574,-0.003174,0.510254,31.682940
88848027,-5.000000,0.670732,-0.975610,0.034424,0.001465,0.509766,31.682940
88849054,-5.000000,0.914634,-1.097561,0.035400,0.005859,0.510742,31.682940
88850086,-4.939024,0.853659,-0.975610,0.031006,0.000488,0.519287,31.635881
88851135,-4.878049,0.853659,-1.036585,0.033447,-0.002441,0.513916,31.730000
88852166,-5.000000,0.914634,-1.097561,0.033447,-0.002686,0.512207,31.682940
88853194,-4.939024,0.853659,-0.975610,0.036865,0.000732,0.514893,31.682940
88854215,-4.756098,0.670732,-0.975610,0.036377,-0.005371,0.519043,31.682940
88855236,-4.817073,0.731707,-0.853659,0.040283,-0.005859,0.518311,31.588821
88856266,-4.878049,0.731707,-0.853659,0.035645,-0.001465,0.510498,31.635881
88857288,-4.939024,0.731707,-1.097561,0.030029,-0.000732,0.512207,31.635881
88858313,-4.878049,0.731707,-1.097561,0.037109,-0.001221,0.510010,31.730000
88859341,-4.695122,0.548781,-1.036585,0.031250,0.001709,0.511719,31.730000
88860373,-4.573171,0.670732,-1.341463,0.039062,-0.000244,0.510498,31.635881
88861450,-4.939024,0.792683,-1.280488,0.041504,0.002930,0.510010,31.588821
88862505,-5.060976,0.670732,-1.158537,0.038574,0.003418,0.512207,31.588821
88863555,-5.060976,0.670732,-1.158537,0.039062,-0.000977,0.513916,31.635881
88864647,-4.878049,0.548781,-0.975610,0.033447,-0.001709,0.505615,31.682940
88865707,-4.756098,0.609756,-0.792683,0.040283,-0.010254,0.503418,31.588821
88866746,-4.817073,0.853659,-0.853659,0.033691,-0.003662,0.501709,31.682940
88867788,-5.000000,0.914634,-0.975610,0.033447,-0.004150,0.510986,31.635881
88868818,-5.121951,0.914634,-1.097561,0.036621,0.000977,0.512207,31.635881
88869875,-5.000000,0.914634,-1.219512,0.037842,-0.000488,0.515625,31.635881
88870904,-4.878049,0.670732,-1.036585,0.036133,-0.001465,0.515869,31.682940
88871947,-4.878049,0.609756,-1.036585,0.034912,-0.001465,0.512207,31.588821
88872987,-5.000000,0.609756,-1.036585,0.032715,0.000977,0.504639,31.682940
88874015,-4.939024,0.609756,-1.097561,0.035156,-0.005859,0.513184,31.682940
88875056,-4.756098,0.670732,-0.853659,0.032227,-0.001465,0.512207,31.635881
88876092,-4.756098,0.853659,-0.975610,0.035889,-0.000732,0.504639,31.635881
88877133,-4.756098,1.097561,-1.036585,0.035645,-0.004639,0.505859,31.682940
88878167,-4.878049,0.975610,-0.853659,0.036621,-0.003174,0.499512,31.682940
88879200,-5.000000,0.548781,-0.853659,0.037354,-0.001953,0.502686,31.682940
88880227,-5.060976,0.548781,-0.914634,0.038086,-0.003418,0.505371,31.588821
88881260,-5.000000,0.548781,-0.975610,0.036133,0.000488,0.513184,31.635881
88882285,-4.878049,0.548781,-0.853659,0.034668,-0.000977,0.508301,31.635881
88883333,-4.878049,0.670732,-0.914634,0.038086,-0.000977,0.511719,31.635881
88884370,-5.000000,0.853659,-1.036585,0.036865,-0.000488,0.509766,31.635881
88885407,-4.939024,1.036585,-1.097561,0.032227,0.000244,0.506836,31.682940
88886444,-4.878049,0.853659,-0.975610,0.035645,-0.003418,0.509766,31.682940
88887481,-4.878049,0.548781,-1.097561,0.031738,-0.008301,0.514648,31.682940
88888521,-4.817073,0.609756,-0.731707,0.033203,-0.001709,0.511963,31.730000
88889567,-4.878049,0.731707,-0.792683,0.035156,-0.002686,0.520264,31.635881
88890611,-4.878049,0.731707,-0.914634,0.036133,0.000000,0.519043,31.635881
88891642,-4.878049,0.792683,-1.097561,0.034912,0.000244,0.514648,31.588821
88892704,-4.878049,0.731707,-1.341463,0.036865,-0.001221,0.515869,31.588821
88893746,-4.756098,0.670732,-1.280488,0.033936,0.001221,0.516602,31.682940
88894772,-4.756098,0.670732,-1.097561,0.036865,-0.000244,0.517578,31.635881
88895829,-4.878049,0.731707,-0.914634,0.038330,-0.001953,0.516113,31.635881
88896862,-5.060976,0.792683,-0.853659,0.041260,0.000244,0.506592,31.635881
88897899,-5.060976,0.853659,-0.853659,0.044434,-0.003662,0.518799,31.588821
88898931,-5.000000,0.853659,-1.036585,0.041992,-0.006836,0.516113,31.682940
88899967,-5.060976,0.609756,-1.097561,0.036621,-0.007324,0.509277,31.588821
88901003,-4.939024,0.609756,-0.975610,0.036865,-0.002930,0.510742,31.588821
88902044,-5.000000,0.731707,-0.792683,0.036133,0.000000,0.512207,31.682940
88903054,-5.060976,0.914634,-0.914634,0.033203,-0.008789,0.510986,31.635881
88904109,-4.939024,0.670732,-1.158537,0.037598,-0.000244,0.514893,31.635881
88905144,-4.756098,0.426829,-1.219512,0.033203,-0.001953,0.514160,31.588821
88906182,-4.817073,0.487805,-1.036585,0.034180,-0.002686,0.515869,31.588821
88907216,-4.939024,0.609756,-0.914634,0.034180,0.000000,0.510254,31.588821
88908231,-4.939024,0.731707,-1.036585,0.033447,0.000488,0.506348,31.682940
88909267,-4.756098,0.792683,-1.097561,0.037354,0.000000,0.510742,31.730000
88910282,-4.817073,0.731707,-1.036585,0.032715,0.001221,0.511719,31.635881
88911319,-4.817073,0.548781,-1.036585,0.030029,0.006836,0.512939,31.541763
88912354,-4.817073,0.426829,-0.975610,0.028564,0.001465,0.511963,31.635881
88913392,-4.817073,0.487805,-0.975610,0.031250,-0.000488,0.510254,31.682940
88914429,-4.817073,0.731707,-1.158537,0.034668,-0.003418,0.508789,31.494705
88915470,-4.695122,1.036585,-1.158537,0.033936,-0.006592,0.516846,31.682940
88916527,-4.878049,0.792683,-1.097561,0.035156,-0.002686,0.516113,31.635881
88917568,-5.000000,0.548781,-0.914634,0.033447,-0.001953,0.514648,31.635881
88918611,-4.817073,0.487805,-1.036585,0.033447,0.001709,0.506348,31.635881
88919651,-4.756098,0.609756,-0.853659,0.039062,-0.000977,0.509033,31.588821
88920739,-4.939024,0.792683,-0.731707,0.040039,-0.005371,0.509766,31.588821
88921797,-4.878049,0.975610,-0.792683,0.036865,-0.003906,0.513184,31.635881
88922846,-4.817073,0.792683,-0.853659,0.036621,0.001221,0.512207,31.635881
