2451678, -0.279562056, -0.162043795, -0.080291972
2452211, -0.279562056, -0.162043795, -0.080291972
2452738, -0.279562056, -0.162043795, -0.080291972
2453264, -0.279562056, -0.162043795, -0.080291972
2453791, -0.279562056, -0.162043795, -0.080291972
2454325, -0.279562056, -0.162043795, -0.080291972
2454853, -0.279562056, -0.162043795, -0.080291972
2455380, -0.279562056, -0.162043795, -0.080291972
2455907, -0.278832108, -0.163503647, -0.080291972
2456433, -0.278832108, -0.163503647, -0.080291972
2456960, -0.278832108, -0.163503647, -0.080291972
2457487, -0.278832108, -0.163503647, -0.080291972
2458014, -0.278832108, -0.163503647, -0.080291972
2458541, -0.278832108, -0.163503647, -0.080291972
2459075, -0.278832108, -0.163503647, -0.080291972
2459602, -0.278832108, -0.163503647, -0.080291972
2460129, -0.277372271, -0.161313862, -0.083211675
2460656, -0.277372271, -0.161313862, -0.083211675
2461189, -0.277372271, -0.161313862, -0.083211675
2461716, -0.277372271, -0.161313862, -0.083211675
2462243, -0.277372271, -0.161313862, -0.083211675
2462770, -0.277372271, -0.161313862, -0.083211675
2463300, -0.277372271, -0.161313862, -0.083211675
2463834, -0.277372271, -0.161313862, -0.083211675
2464361, -0.279562056, -0.162043795, -0.082481749
2464888, -0.279562056, -0.162043795, -0.082481749
2465415, -0.279562056, -0.162043795, -0.082481749
2465942, -0.279562056, -0.162043795, -0.082481749
2466469, -0.279562056, -0.162043795, -0.082481749
2466995, -0.279562056, -0.162043795, -0.082481749
2467522, -0.279562056, -0.162043795, -0.082481749
2468056, -0.279562056, -0.162043795, -0.082481749
2468583, -0.280291975, -0.160583943, -0.081751823
2469110, -0.280291975, -0.160583943, -0.081751823
2469637, -0.280291975, -0.160583943, -0.081751823
2470171, -0.280291975, -0.160583943, -0.081751823
2470698, -0.280291975, -0.160583943, -0.081751823
2471228, -0.280291975, -0.160583943, -0.081751823
2471755, -0.280291975, -0.160583943, -0.081751823
2472285, -0.280291975, -0.160583943, -0.081751823
2472817, -0.279562056, -0.162773728, -0.077372260
2473344, -0.279562056, -0.162773728, -0.077372260
2473871, -0.279562056, -0.162773728, -0.077372260
2474398, -0.279562056, -0.162773728, -0.077372260
2474925, -0.279562056, -0.162773728, -0.077372260
2475452, -0.279562056, -0.162773728, -0.077372260
2475979, -0.279562056, -0.162773728, -0.077372260
2476506, -0.279562056, -0.162773728, -0.077372260
2477033, -0.281021893, -0.161313862, -0.081021897
2477560, -0.281021893, -0.161313862, -0.081021897
2478087, -0.281021893, -0.161313862, -0.081021897
2478614, -0.281021893, -0.161313862, -0.081021897
2479141, -0.281021893, -0.161313862, -0.081021897
2479668, -0.281021893, -0.161313862, -0.081021897
2480196, -0.281021893, -0.161313862, -0.081021897
2480723, -0.281021893, -0.161313862, -0.081021897
2481250, -0.279562056, -0.163503647, -0.082481749
2481777, -0.279562056, -0.163503647, -0.082481749
2482312, -0.279562056, -0.163503647, -0.082481749
2482838, -0.279562056, -0.163503647, -0.082481749
2483365, -0.279562056, -0.163503647, -0.082481749
2483892, -0.279562056, -0.163503647, -0.082481749
2484419, -0.279562056, -0.163503647, -0.082481749
2484949, -0.279562056, -0.163503647, -0.082481749
2485476, -0.278102189, -0.163503647, -0.083211675
2486003, -0.278102189, -0.163503647, -0.083211675
2486530, -0.278102189, -0.163503647, -0.083211675
2487064, -0.278102189, -0.163503647, -0.083211675
2487591, -0.278102189, -0.163503647, -0.083211675
2488124, -0.278102189, -0.163503647, -0.083211675
2488651, -0.278102189, -0.163503647, -0.083211675
2489185, -0.278102189, -0.163503647, -0.083211675
2489711, -0.281021893, -0.164233580, -0.074452557
2490242, -0.281021893, -0.164233580, -0.074452557
2490768, -0.281021893, -0.164233580, -0.074452557
2491298, -0.281021893, -0.164233580, -0.074452557
2491825, -0.281021893, -0.164233580, -0.074452557
2492352, -0.281021893, -0.164233580, -0.074452557
2492879, -0.281021893, -0.164233580, -0.074452557
2493406, -0.281021893, -0.164233580, -0.074452557
2493933, -0.279562056, -0.162043795, -0.079562046
2494460, -0.279562056, -0.162043795, -0.079562046
2494987, -0.279562056, -0.162043795, -0.079562046
2495514, -0.279562056, -0.162043795, -0.079562046
2496041, -0.279562056, -0.162043795, -0.079562046
2496569, -0.279562056, -0.162043795, -0.079562046
2497096, -0.279562056, -0.162043795, -0.079562046
2497623, -0.279562056, -0.162043795, -0.079562046
2498150, -0.278832108, -0.161313862, -0.082481749
2498678, -0.278832108, -0.161313862, -0.082481749
2499211, -0.278832108, -0.161313862, -0.082481749
2499738, -0.278832108, -0.161313862, -0.082481749
2500264, -0.278832108, -0.161313862, -0.082481749
2500791, -0.278832108, -0.161313862, -0.082481749
2501325, -0.278832108, -0.161313862, -0.082481749
2501853, -0.278832108, -0.161313862, -0.082481749
2502380, -0.279562056, -0.164963499, -0.081751823
2502907, -0.279562056, -0.164963499, -0.081751823
2503433, -0.279562056, -0.164963499, -0.081751823
2503960, -0.279562056, -0.164963499, -0.081751823
2504487, -0.279562056, -0.164963499, -0.081751823
2505014, -0.279562056, -0.164963499, -0.081751823
2505541, -0.279562056, -0.164963499, -0.081751823
2506075, -0.279562056, -0.164963499, -0.081751823
2506602, -0.279562056, -0.161313862, -0.077372260
2507129, -0.279562056, -0.161313862, -0.077372260
2507656, -0.279562056, -0.161313862, -0.077372260
2508189, -0.279562056, -0.161313862, -0.077372260
2508716, -0.279562056, -0.161313862, -0.077372260
2509243, -0.279562056, -0.161313862, -0.077372260
2509770, -0.279562056, -0.161313862, -0.077372260
2510300, -0.279562056, -0.161313862, -0.077372260
2510834, -0.278832108, -0.164963499, -0.079562046
2511361, -0.278832108, -0.164963499, -0.079562046
2511888, -0.278832108, -0.164963499, -0.079562046
2512415, -0.278832108, -0.164963499, -0.079562046
2512942, -0.278832108, -0.164963499, -0.079562046
2513469, -0.278832108, -0.164963499, -0.079562046
2513995, -0.278832108, -0.164963499, -0.079562046
2514522, -0.278832108, -0.164963499, -0.079562046
2515056, -0.280291975, -0.164233580, -0.083211675
2515583, -0.280291975, -0.164233580, -0.083211675
2516110, -0.280291975, -0.164233580, -0.083211675
2516637, -0.280291975, -0.164233580, -0.083211675
2517171, -0.280291975, -0.164233580, -0.083211675
2517698, -0.280291975, -0.164233580, -0.083211675
2518228, -0.280291975, -0.164233580, -0.083211675
2518755, -0.280291975, -0.164233580, -0.083211675
